"idRegistro";"dataHora";"valor";"fkMaquina";"fkComponente"
2989;"2023-09-12 16:51:22";2.4;2000;3
2990;"2023-09-12 16:51:23";1.9;2000;3
2991;"2023-09-12 16:51:24";11.7;2000;3
2992;"2023-09-12 16:51:25";78.9;2000;3
2993;"2023-09-12 16:51:26";50.6;2000;3
2994;"2023-09-12 16:51:27";13.7;2000;3
2995;"2023-09-12 16:51:28";19.8;2000;3
2996;"2023-09-12 16:51:29";12.3;2000;3
2997;"2023-09-12 16:51:30";14.4;2000;3
2998;"2023-09-12 16:51:31";9.1;2000;3
2999;"2023-09-12 16:51:32";11.0;2000;3
3000;"2023-09-12 16:51:33";7.6;2000;3
3001;"2023-09-12 16:51:34";5.1;2000;3
3002;"2023-09-12 16:51:35";4.1;2000;3
3003;"2023-09-12 16:51:36";18.5;2000;3
3004;"2023-09-12 16:51:41";1.7;2000;3
3005;"2023-09-12 16:51:42";4.5;2000;3
3006;"2023-09-12 16:51:43";-0.1;2000;3
3007;"2023-09-12 16:51:44";3.7;2000;3
3008;"2023-09-12 16:51:44";9.9;2000;3
3009;"2023-09-12 16:51:45";5.6;2000;3
3010;"2023-09-12 16:51:46";3.8;2000;3
3011;"2023-09-12 16:51:47";4.0;2000;3
3012;"2023-09-12 16:51:48";1.4;2000;3
3013;"2023-09-12 16:51:49";1.3;2000;3
3014;"2023-09-12 16:51:50";5.2;2000;3
3015;"2023-09-12 16:51:51";1.7;2000;3
3016;"2023-09-12 16:51:52";2.2;2000;3
3017;"2023-09-12 16:51:53";3.2;2000;3
3018;"2023-09-12 16:51:54";2.4;2000;3
3019;"2023-09-12 16:51:55";2.78;2000;3
3020;"2023-09-12 16:51:55";4.2;2000;3
3021;"2023-09-12 16:51:56";3.6;2000;3
3022;"2023-09-12 16:51:57";2.0;2000;3
3023;"2023-09-12 16:51:58";1.3;2000;3
3024;"2023-09-12 16:51:59";2.5;2000;3
3025;"2023-09-12 16:52:00";4.8;2000;3
3026;"2023-09-12 16:52:01";1.0;2000;3
3027;"2023-09-12 16:52:03";12.8;2000;3
3028;"2023-09-12 16:52:04";13.0;2000;3
3029;"2023-09-12 16:52:05";11.8;2000;3
3030;"2023-09-12 16:52:06";14.5;2000;3
3031;"2023-09-12 16:52:07";12.4;2000;3
3032;"2023-09-12 16:52:08";12.4;2000;3
3033;"2023-09-12 16:52:09";29.6;2000;3
3034;"2023-09-12 16:52:10";66.1;2000;3
3035;"2023-09-12 16:52:11";23.4;2000;3
3036;"2023-09-12 16:52:12";27.4;2000;3
3037;"2023-09-12 16:52:13";4.7;2000;3
3038;"2023-09-12 16:52:14";5.0;2000;3
3039;"2023-09-12 16:52:15";7.9;2000;3
3040;"2023-09-12 16:52:16";28.5;2000;3
3041;"2023-09-12 16:52:17";42.0;2000;3
3042;"2023-09-12 16:52:18";40.4;2000;3
3043;"2023-09-12 16:52:19";18.6;2000;3
3044;"2023-09-12 16:52:20";20.2;2000;3
3045;"2023-09-12 16:52:21";9.1;2000;3
3046;"2023-09-12 16:52:22";6.5;2000;3
3047;"2023-09-12 16:52:23";6.9;2000;3
3048;"2023-09-12 16:52:24";2.0;2000;3
3049;"2023-09-12 16:52:25";1.4;2000;3
3050;"2023-09-12 16:52:26";1.1;2000;3
3051;"2023-09-12 16:52:27";2.5;2000;3
3052;"2023-09-12 16:52:28";4.8;2000;3
3053;"2023-09-12 16:52:29";0.9;2000;3
3054;"2023-09-12 16:52:30";3.5;2000;3
3055;"2023-09-12 16:52:31";3.3;2000;3
3056;"2023-09-12 16:52:32";3.6;2000;3
3057;"2023-09-12 16:52:34";8.4;2000;3
3058;"2023-09-12 16:52:35";1.5;2000;3
3059;"2023-09-12 16:52:36";1.8;2000;3
3060;"2023-09-12 16:52:37";0.7;2000;3
3061;"2023-09-12 16:52:38";3.3;2000;3
3062;"2023-09-12 16:52:39";0.2;2000;3
3063;"2023-09-12 16:52:40";2.6;2000;3
3064;"2023-09-12 16:52:41";0.4;2000;3
3065;"2023-09-12 16:52:42";1.3;2000;3
3066;"2023-09-12 16:52:43";1.7;2000;3
3067;"2023-09-12 16:52:44";6.8;2000;3
3068;"2023-09-12 16:52:45";0.4;2000;3
3069;"2023-09-12 16:52:46";2.6;2000;3
3070;"2023-09-12 16:52:47";0.4;2000;3
3071;"2023-09-12 16:52:48";2.0;2000;3
3072;"2023-09-12 16:52:49";1.6;2000;3
3073;"2023-09-12 16:52:50";1.7;2000;3
3074;"2023-09-12 16:52:51";3.8;2000;3
3075;"2023-09-12 16:52:52";2.2;2000;3
3076;"2023-09-12 16:52:53";1.3;2000;3
3077;"2023-09-12 16:52:54";1.4;2000;3
3078;"2023-09-12 16:52:55";0.1;2000;3
3079;"2023-09-12 16:52:56";4.0;2000;3
3080;"2023-09-12 16:52:57";1.3;2000;3
3081;"2023-09-12 16:52:58";2.0;2000;3
3082;"2023-09-12 16:52:59";2.4;2000;3
3083;"2023-09-12 16:53:00";4.1;2000;3
3084;"2023-09-12 16:53:01";5.7;2000;3
3085;"2023-09-12 16:53:02";3.8;2000;3
3086;"2023-09-12 16:53:03";5.8;2000;3
3087;"2023-09-12 16:53:04";5.2;2000;3
3088;"2023-09-12 16:53:05";4.5;2000;3
3089;"2023-09-12 16:53:06";2.8;2000;3
3090;"2023-09-12 16:53:07";2.2;2000;3
3091;"2023-09-12 16:53:08";3.5;2000;3
3092;"2023-09-12 16:53:09";2.3;2000;3
3093;"2023-09-12 16:53:10";0.5;2000;3
3094;"2023-09-12 16:53:11";1.3;2000;3
3095;"2023-09-12 16:53:12";0.9;2000;3
3096;"2023-09-12 16:53:13";0.6;2000;3
3097;"2023-09-12 16:53:14";3.9;2000;3
3098;"2023-09-12 16:53:15";1.6;2000;3
3099;"2023-09-12 16:53:16";0.3;2000;3
3100;"2023-09-12 16:53:17";0.4;2000;3
3101;"2023-09-12 16:53:18";0.1;2000;3
3102;"2023-09-12 16:53:19";2.0;2000;3
3103;"2023-09-12 16:53:20";1.5;2000;3
3104;"2023-09-12 16:53:21";1.3;2000;3
3105;"2023-09-12 16:53:22";1.6;2000;3
3106;"2023-09-12 16:53:23";2.5;2000;3
3107;"2023-09-12 16:53:24";0.1;2000;3
3108;"2023-09-12 16:53:25";1.2;2000;3
3109;"2023-09-12 16:53:26";1.0;2000;3
3110;"2023-09-12 16:53:27";2.8;2000;3
3111;"2023-09-12 16:53:28";3.9;2000;3
3112;"2023-09-12 16:53:29";3.5;2000;3
3113;"2023-09-12 16:53:30";6.5;2000;3
3114;"2023-09-12 16:53:31";4.4;2000;3
3115;"2023-09-12 16:53:32";3.9;2000;3
3116;"2023-09-12 16:53:33";28.3;2000;3
3117;"2023-09-12 16:53:34";4.3;2000;3
3118;"2023-09-12 16:53:35";3.4;2000;3
3119;"2023-09-12 16:53:36";6.1;2000;3
3120;"2023-09-12 16:53:37";11.8;2000;3
3121;"2023-09-12 16:53:38";4.2;2000;3
3122;"2023-09-12 16:53:40";10.7;2000;3
3123;"2023-09-12 16:53:41";7.2;2000;3
3124;"2023-09-12 16:53:42";6.3;2000;3
3125;"2023-09-12 16:53:43";25.4;2000;3
3126;"2023-09-12 16:53:44";5.9;2000;3
3127;"2023-09-12 16:53:45";16.0;2000;3
3128;"2023-09-12 16:53:46";5.6;2000;3
3129;"2023-09-12 16:53:47";5.9;2000;3
3130;"2023-09-12 16:53:48";3.2;2000;3
3131;"2023-09-12 16:53:49";8.7;2000;3
3132;"2023-09-12 16:53:50";4.2;2000;3
3133;"2023-09-12 16:53:51";9.5;2000;3
3134;"2023-09-12 16:53:52";1.8;2000;3
3135;"2023-09-12 16:53:53";1.9;2000;3
3136;"2023-09-12 16:53:54";4.8;2000;3
3137;"2023-09-12 16:53:55";6.3;2000;3
3138;"2023-09-12 16:53:56";14.1;2000;3
3139;"2023-09-12 16:53:57";13.3;2000;3
3140;"2023-09-12 16:53:58";13.9;2000;3
3141;"2023-09-12 16:53:59";4.9;2000;3
3142;"2023-09-12 16:54:00";10.4;2000;3
3143;"2023-09-12 16:54:01";6.0;2000;3
3144;"2023-09-12 16:54:02";3.0;2000;3
3145;"2023-09-12 16:54:03";1.1;2000;3
3146;"2023-09-12 16:54:04";58.1;2000;3
3147;"2023-09-12 16:54:05";99.9;2000;3
3148;"2023-09-12 16:54:06";99.5;2000;3
3149;"2023-09-12 16:54:07";99.3;2000;3
3150;"2023-09-12 16:54:08";99.7;2000;3
3151;"2023-09-12 16:54:09";98.8;2000;3
3152;"2023-09-12 16:54:10";99.3;2000;3
3153;"2023-09-12 16:54:11";99.2;2000;3
3154;"2023-09-12 16:54:12";99.3;2000;3
3155;"2023-09-12 16:54:14";99.5;2000;3
3156;"2023-09-12 16:54:15";99.9;2000;3
3157;"2023-09-12 16:54:16";99.5;2000;3
3158;"2023-09-12 16:54:17";99.2;2000;3
3159;"2023-09-12 16:54:18";99.5;2000;3
3160;"2023-09-12 16:54:19";99.9;2000;3
3161;"2023-09-12 16:54:20";99.5;2000;3
3162;"2023-09-12 16:54:21";99.5;2000;3
3163;"2023-09-12 16:54:22";98.5;2000;3
3164;"2023-09-12 16:54:23";98.2;2000;3
3165;"2023-09-12 16:54:25";98.5;2000;3
3166;"2023-09-12 16:54:26";99.0;2000;3
3167;"2023-09-12 16:54:27";99.9;2000;3
3168;"2023-09-12 16:54:28";99.3;2000;3
3169;"2023-09-12 16:54:29";99.0;2000;3
3170;"2023-09-12 16:54:30";98.2;2000;3
3171;"2023-09-12 16:54:31";94.5;2000;3
3172;"2023-09-12 16:54:32";98.4;2000;3
3173;"2023-09-12 16:54:33";98.1;2000;3
3174;"2023-09-12 16:54:34";96.4;2000;3
3175;"2023-09-12 16:54:35";99.9;2000;3
3176;"2023-09-12 16:54:36";99.5;2000;3
3177;"2023-09-12 16:54:37";98.5;2000;3
3178;"2023-09-12 16:54:38";99.9;2000;3
3179;"2023-09-12 16:54:39";4.7;2000;3
3180;"2023-09-12 16:54:40";7.1;2000;3
3181;"2023-09-12 16:54:41";95.2;2000;3
3182;"2023-09-12 16:54:42";28.5;2000;3
3183;"2023-09-12 16:54:43";7.0;2000;3
3184;"2023-09-12 16:54:44";9.6;2000;3
3185;"2023-09-12 16:54:45";9.5;2000;3
3186;"2023-09-12 16:54:46";29.4;2000;3
3187;"2023-09-12 16:54:47";31.3;2000;3
3188;"2023-09-12 16:54:48";58.4;2000;3
3189;"2023-09-12 16:54:49";43.9;2000;3
3190;"2023-09-12 16:54:50";21.0;2000;3
3191;"2023-09-12 16:54:51";16.6;2000;3
3192;"2023-09-12 16:54:52";12.5;2000;3
3193;"2023-09-12 16:54:54";3.3;2000;3
3194;"2023-09-12 16:54:55";2.2;2000;3
3195;"2023-09-12 16:54:56";4.1;2000;3
3196;"2023-09-12 16:54:57";13.8;2000;3
3197;"2023-09-12 16:54:58";17.0;2000;3
3198;"2023-09-12 16:54:59";8.6;2000;3
3199;"2023-09-12 16:55:00";13.3;2000;3
3200;"2023-09-12 16:55:01";27.1;2000;3
3201;"2023-09-12 16:55:02";25.6;2000;3
3202;"2023-09-12 16:55:03";7.9;2000;3
3203;"2023-09-12 16:55:04";9.5;2000;3
3204;"2023-09-12 16:55:05";18.5;2000;3
3205;"2023-09-12 16:55:06";8.1;2000;3
3206;"2023-09-12 16:55:07";1.4;2000;3
3207;"2023-09-12 16:55:08";3.6;2000;3
3208;"2023-09-12 16:55:09";2.1;2000;3
3209;"2023-09-12 16:55:10";2.7;2000;3
3210;"2023-09-12 16:55:12";1.4;2000;3
3211;"2023-09-12 16:55:13";8.2;2000;3
3212;"2023-09-12 16:55:14";8.5;2000;3
3213;"2023-09-12 16:55:15";8.6;2000;3
3214;"2023-09-12 16:55:16";9.9;2000;3
3215;"2023-09-12 16:55:17";10.4;2000;3
3216;"2023-09-12 16:55:18";8.5;2000;3
3217;"2023-09-12 16:55:19";8.1;2000;3
3218;"2023-09-12 16:55:20";4.4;2000;3
3219;"2023-09-12 16:55:21";2.8;2000;3
3220;"2023-09-12 16:55:22";1.8;2000;3
3221;"2023-09-12 16:55:23";3.5;2000;3
3222;"2023-09-12 16:55:24";4.0;2000;3
3223;"2023-09-12 16:55:25";7.6;2000;3
3224;"2023-09-12 16:55:26";2.8;2000;3
3225;"2023-09-12 16:55:27";4.2;2000;3
3226;"2023-09-12 16:55:28";5.4;2000;3
3227;"2023-09-12 16:55:29";1.7;2000;3
3228;"2023-09-12 16:55:30";3.1;2000;3
3229;"2023-09-12 16:55:31";6.5;2000;3
3230;"2023-09-12 16:55:32";2.0;2000;3
3231;"2023-09-12 16:55:33";1.6;2000;3
3232;"2023-09-12 16:55:34";2.4;2000;3
3233;"2023-09-12 16:55:35";1.6;2000;3
3234;"2023-09-12 16:55:36";1.3;2000;3
3235;"2023-09-12 16:55:37";0.7;2000;3
3236;"2023-09-12 16:55:38";1.6;2000;3
3237;"2023-09-12 16:55:39";3.2;2000;3
3238;"2023-09-12 16:55:40";1.4;2000;3
3239;"2023-09-12 16:55:41";5.3;2000;3
3240;"2023-09-12 16:55:42";1.9;2000;3
3241;"2023-09-12 16:55:43";3.0;2000;3
3242;"2023-09-12 16:55:44";6.2;2000;3
3243;"2023-09-12 16:55:45";1.4;2000;3
3244;"2023-09-12 16:55:46";3.0;2000;3
3245;"2023-09-12 16:55:47";1.6;2000;3
3246;"2023-09-12 16:55:48";0.7;2000;3
3247;"2023-09-12 16:55:49";2.2;2000;3
3248;"2023-09-12 16:55:50";3.2;2000;3
3249;"2023-09-12 16:55:51";2.8;2000;3
3250;"2023-09-12 16:55:52";2.4;2000;3
3251;"2023-09-12 16:55:53";1.0;2000;3
3252;"2023-09-12 16:55:54";1.8;2000;3
3253;"2023-09-12 16:55:55";0.5;2000;3
3254;"2023-09-12 16:55:56";2.0;2000;3
3255;"2023-09-12 16:55:57";0.3;2000;3
3256;"2023-09-12 16:55:58";8.4;2000;3
3257;"2023-09-12 16:55:59";9.0;2000;3
3258;"2023-09-12 16:56:00";4.9;2000;3
3259;"2023-09-12 16:56:01";4.7;2000;3
3260;"2023-09-12 16:56:02";2.2;2000;3
3261;"2023-09-12 16:56:03";0.1;2000;3
3262;"2023-09-12 16:56:04";2.4;2000;3
3263;"2023-09-12 16:56:05";2.6;2000;3
3264;"2023-09-12 16:56:06";3.3;2000;3
3265;"2023-09-12 16:56:07";3.8;2000;3
3266;"2023-09-12 16:56:08";8.2;2000;3
3267;"2023-09-12 16:56:10";1.2;2000;3
3268;"2023-09-12 16:56:11";1.6;2000;3
3269;"2023-09-12 16:56:12";1.3;2000;3
3270;"2023-09-12 16:56:13";0.5;2000;3
3271;"2023-09-12 16:56:14";1.4;2000;3
3272;"2023-09-12 16:56:15";2.8;2000;3
3273;"2023-09-12 16:56:16";1.8;2000;3
3274;"2023-09-12 16:56:17";3.1;2000;3
3275;"2023-09-12 16:56:18";2.2;2000;3
3276;"2023-09-12 16:56:19";2.6;2000;3
3277;"2023-09-12 16:56:20";2.4;2000;3
3278;"2023-09-12 16:56:21";0.7;2000;3
3279;"2023-09-12 16:56:22";1.1;2000;3
3280;"2023-09-12 16:56:23";0.9;2000;3
3281;"2023-09-12 16:56:24";1.6;2000;3
3282;"2023-09-12 16:56:25";1.1;2000;3
3283;"2023-09-12 16:56:26";3.2;2000;3
3284;"2023-09-12 16:56:27";1.6;2000;3
3285;"2023-09-12 16:56:28";1.1;2000;3
3286;"2023-09-12 16:56:29";3.5;2000;3
3287;"2023-09-12 16:56:30";2.0;2000;3
3288;"2023-09-12 16:56:31";2.2;2000;3
3289;"2023-09-12 16:56:32";2.4;2000;3
3290;"2023-09-12 16:56:33";5.5;2000;3
3291;"2023-09-12 16:56:34";4.8;2000;3
3292;"2023-09-12 16:56:35";3.5;2000;3
3293;"2023-09-12 16:56:36";2.8;2000;3
3294;"2023-09-12 16:56:37";33.7;2000;3
3295;"2023-09-12 16:56:38";12.9;2000;3
3296;"2023-09-12 16:56:39";3.2;2000;3
3297;"2023-09-12 16:56:40";7.7;2000;3
3298;"2023-09-12 16:56:41";6.3;2000;3
3299;"2023-09-12 16:56:42";5.1;2000;3
3300;"2023-09-12 16:56:43";22.5;2000;3
3301;"2023-09-12 16:56:44";26.9;2000;3
3302;"2023-09-12 16:56:45";11.1;2000;3
3303;"2023-09-12 16:56:46";16.1;2000;3
3304;"2023-09-12 16:56:47";14.2;2000;3
3305;"2023-09-12 16:56:48";5.9;2000;3
3306;"2023-09-12 16:56:49";3.9;2000;3
3307;"2023-09-12 16:56:50";0.7;2000;3
3308;"2023-09-12 16:56:51";4.5;2000;3
3309;"2023-09-12 16:56:52";1.6;2000;3
3310;"2023-09-12 16:56:53";2.2;2000;3
3311;"2023-09-12 16:56:54";0.9;2000;3
3312;"2023-09-12 16:56:55";2.8;2000;3
3313;"2023-09-12 16:56:56";3.2;2000;3
3314;"2023-09-12 16:56:57";1.5;2000;3
3315;"2023-09-12 16:56:58";0.5;2000;3
3316;"2023-09-12 16:56:59";1.5;2000;3
3317;"2023-09-12 16:57:00";4.1;2000;3
3318;"2023-09-12 16:57:01";4.0;2000;3
3319;"2023-09-12 16:57:02";1.7;2000;3
3320;"2023-09-12 16:57:03";3.5;2000;3
3321;"2023-09-12 16:57:04";3.2;2000;3
3322;"2023-09-12 16:57:05";1.8;2000;3
3323;"2023-09-12 16:57:06";5.4;2000;3
3324;"2023-09-12 16:57:07";15.9;2000;3
3325;"2023-09-12 16:57:08";5.5;2000;3
3326;"2023-09-12 16:57:09";2.2;2000;3
3327;"2023-09-12 16:57:10";1.1;2000;3
3328;"2023-09-12 16:57:11";7.0;2000;3
3329;"2023-09-12 16:57:12";13.4;2000;3
3330;"2023-09-12 16:57:13";1.8;2000;3
3331;"2023-09-12 16:57:14";4.4;2000;3
3332;"2023-09-12 16:57:15";10.4;2000;3
3333;"2023-09-12 16:57:16";5.7;2000;3
3334;"2023-09-12 16:57:17";7.1;2000;3
3335;"2023-09-12 16:57:18";7.5;2000;3
3336;"2023-09-12 16:57:19";2.0;2000;3
3337;"2023-09-12 16:57:20";13.4;2000;3
3338;"2023-09-12 16:57:21";5.7;2000;3
3339;"2023-09-12 16:57:22";8.9;2000;3
3340;"2023-09-12 16:57:23";4.4;2000;3
3341;"2023-09-12 16:57:24";5.1;2000;3
3342;"2023-09-12 16:57:25";6.1;2000;3
3343;"2023-09-12 16:57:26";4.3;2000;3
3344;"2023-09-12 16:57:27";5.5;2000;3
3345;"2023-09-12 16:57:28";4.0;2000;3
3346;"2023-09-12 16:57:30";1.6;2000;3
3347;"2023-09-12 16:57:31";2.6;2000;3
3348;"2023-09-12 16:57:32";0.9;2000;3
3349;"2023-09-12 16:57:33";2.2;2000;3
3350;"2023-09-12 16:57:34";1.6;2000;3
3351;"2023-09-12 16:57:35";7.9;2000;3
3352;"2023-09-12 16:57:36";7.4;2000;3
3353;"2023-09-12 16:57:37";5.9;2000;3
3354;"2023-09-12 16:57:38";2.8;2000;3
3355;"2023-09-12 16:57:39";5.1;2000;3
3356;"2023-09-12 16:57:40";1.4;2000;3
3357;"2023-09-12 16:57:41";2.2;2000;3
3358;"2023-09-12 16:57:42";1.2;2000;3
3359;"2023-09-12 16:57:43";2.0;2000;3
3360;"2023-09-12 16:57:44";0.7;2000;3
3361;"2023-09-12 16:57:45";3.9;2000;3
3362;"2023-09-12 16:57:46";1.7;2000;3
3363;"2023-09-12 16:57:47";2.2;2000;3
3364;"2023-09-12 16:57:48";0.9;2000;3
3365;"2023-09-12 16:57:49";0.7;2000;3
3366;"2023-09-12 16:57:50";0.9;2000;3
3367;"2023-09-12 16:57:51";1.6;2000;3
3368;"2023-09-12 16:57:52";0.7;2000;3
3369;"2023-09-12 16:57:53";2.4;2000;3
3370;"2023-09-12 16:57:54";4.2;2000;3
3371;"2023-09-12 16:57:55";6.1;2000;3
3372;"2023-09-12 16:57:56";3.5;2000;3
3373;"2023-09-12 16:57:57";0.9;2000;3
3374;"2023-09-12 16:57:58";2.2;2000;3
3375;"2023-09-12 16:57:59";2.2;2000;3
3376;"2023-09-12 16:58:00";3.8;2000;3
3377;"2023-09-12 16:58:01";2.0;2000;3
3378;"2023-09-12 16:58:02";2.0;2000;3
3379;"2023-09-12 16:58:03";0.7;2000;3
3380;"2023-09-12 16:58:04";1.6;2000;3
3381;"2023-09-12 16:58:05";0.3;2000;3
3382;"2023-09-12 16:58:06";3.5;2000;3
3383;"2023-09-12 16:58:07";0.9;2000;3
3384;"2023-09-12 16:58:08";3.2;2000;3
3385;"2023-09-12 16:58:09";2.2;2000;3
3386;"2023-09-12 16:58:10";7.6;2000;3
3387;"2023-09-12 16:58:11";3.8;2000;3
3388;"2023-09-12 16:58:12";5.5;2000;3
3389;"2023-09-12 16:58:13";4.7;2000;3
3390;"2023-09-12 16:58:14";7.0;2000;3
3391;"2023-09-12 16:58:15";5.3;2000;3
3392;"2023-09-12 16:58:16";2.0;2000;3
3393;"2023-09-12 16:58:17";2.3;2000;3
3394;"2023-09-12 16:58:18";3.3;2000;3
3395;"2023-09-12 16:58:19";4.0;2000;3
3396;"2023-09-12 16:58:20";0.9;2000;3
3397;"2023-09-12 16:58:22";0.7;2000;3
3398;"2023-09-12 16:58:23";1.8;2000;3
3399;"2023-09-12 16:58:24";1.8;2000;3
3400;"2023-09-12 16:58:25";4.7;2000;3
3401;"2023-09-12 16:58:26";7.8;2000;3
3402;"2023-09-12 16:58:27";4.1;2000;3
3403;"2023-09-12 16:58:28";8.4;2000;3
3404;"2023-09-12 16:58:29";4.0;2000;3
3405;"2023-09-12 16:58:30";7.6;2000;3
3406;"2023-09-12 16:58:31";4.0;2000;3
3407;"2023-09-12 16:58:32";1.7;2000;3
3408;"2023-09-12 16:58:33";1.2;2000;3
3409;"2023-09-12 16:58:34";3.1;2000;3
3410;"2023-09-12 16:58:35";2.2;2000;3
3411;"2023-09-12 16:58:36";1.3;2000;3
3412;"2023-09-12 16:58:37";5.2;2000;3
3413;"2023-09-12 16:58:38";1.4;2000;3
3414;"2023-09-12 16:58:39";1.6;2000;3
3415;"2023-09-12 16:58:40";5.1;2000;3
3416;"2023-09-12 16:58:41";8.9;2000;3
3417;"2023-09-12 16:58:42";3.8;2000;3
3418;"2023-09-12 16:58:43";6.6;2000;3
3419;"2023-09-12 16:58:44";11.2;2000;3
3420;"2023-09-12 16:58:45";2.8;2000;3
3421;"2023-09-12 16:58:46";2.4;2000;3
3422;"2023-09-12 16:58:47";3.5;2000;3
3423;"2023-09-12 16:58:48";1.6;2000;3
3424;"2023-09-12 16:58:49";1.9;2000;3
3425;"2023-09-12 16:58:50";9.6;2000;3
3426;"2023-09-12 16:58:51";5.2;2000;3
3427;"2023-09-12 16:58:52";5.0;2000;3
3428;"2023-09-12 16:58:53";8.0;2000;3
3429;"2023-09-12 16:58:54";3.7;2000;3
3430;"2023-09-12 16:58:55";2.0;2000;3
3431;"2023-09-12 16:58:56";1.5;2000;3
3432;"2023-09-12 16:58:57";0.9;2000;3
3433;"2023-09-12 16:58:58";1.2;2000;3
3434;"2023-09-12 16:58:59";0.7;2000;3
3435;"2023-09-12 16:59:00";7.1;2000;3
3436;"2023-09-12 16:59:01";4.3;2000;3
3437;"2023-09-12 16:59:02";6.0;2000;3
3438;"2023-09-12 16:59:03";6.3;2000;3
3439;"2023-09-12 16:59:04";3.0;2000;3
3440;"2023-09-12 16:59:05";2.0;2000;3
3441;"2023-09-12 16:59:06";3.5;2000;3
3442;"2023-09-12 16:59:07";2.0;2000;3
3443;"2023-09-12 16:59:08";2.7;2000;3
3444;"2023-09-12 16:59:09";1.6;2000;3
3445;"2023-09-12 16:59:10";8.9;2000;3
3446;"2023-09-12 16:59:11";5.0;2000;3
3447;"2023-09-12 16:59:12";3.4;2000;3
3448;"2023-09-12 16:59:13";8.7;2000;3
3449;"2023-09-12 16:59:14";3.2;2000;3
3450;"2023-09-12 16:59:15";1.3;2000;3
3451;"2023-09-12 16:59:16";1.2;2000;3
3452;"2023-09-12 16:59:17";1.2;2000;3
3453;"2023-09-12 16:59:18";7.2;2000;3
3454;"2023-09-12 16:59:19";6.7;2000;3
3455;"2023-09-12 16:59:20";4.1;2000;3
3456;"2023-09-12 16:59:21";3.8;2000;3
3457;"2023-09-12 16:59:22";3.3;2000;3
3458;"2023-09-12 16:59:24";2.2;2000;3
3459;"2023-09-12 16:59:25";2.0;2000;3
3460;"2023-09-12 16:59:26";1.2;2000;3
3461;"2023-09-12 16:59:27";1.6;2000;3
3462;"2023-09-12 16:59:28";1.3;2000;3
3463;"2023-09-12 16:59:29";1.3;2000;3
3464;"2023-09-12 16:59:30";2.5;2000;3
3465;"2023-09-12 16:59:31";8.5;2000;3
3466;"2023-09-12 16:59:32";3.4;2000;3
3467;"2023-09-12 16:59:33";6.2;2000;3
3468;"2023-09-12 16:59:34";3.6;2000;3
3469;"2023-09-12 16:59:35";1.0;2000;3
3470;"2023-09-12 16:59:36";1.5;2000;3
3471;"2023-09-12 16:59:37";1.2;2000;3
3472;"2023-09-12 16:59:38";1.5;2000;3
3473;"2023-09-12 16:59:39";0.5;2000;3
3474;"2023-09-12 16:59:40";5.1;2000;3
3475;"2023-09-12 16:59:41";7.4;2000;3
3476;"2023-09-12 16:59:42";19.9;2000;3
3477;"2023-09-12 16:59:43";20.2;2000;3
3478;"2023-09-12 16:59:44";24.8;2000;3
3479;"2023-09-12 16:59:45";13.8;2000;3
3480;"2023-09-12 16:59:46";16.4;2000;3
3481;"2023-09-12 16:59:47";14.0;2000;3
3482;"2023-09-12 16:59:48";6.9;2000;3
3483;"2023-09-12 16:59:49";1.7;2000;3
3484;"2023-09-12 16:59:50";2.6;2000;3
3485;"2023-09-12 16:59:51";1.8;2000;3
3486;"2023-09-12 16:59:52";2.6;2000;3
3487;"2023-09-12 16:59:53";0.9;2000;3
3488;"2023-09-12 16:59:54";0.7;2000;3
3489;"2023-09-12 16:59:55";2.9;2000;3
3490;"2023-09-12 16:59:56";2.4;2000;3
3491;"2023-09-12 16:59:57";0.9;2000;3
3492;"2023-09-12 16:59:58";2.0;2000;3
3493;"2023-09-12 16:59:59";2.6;2000;3
3494;"2023-09-12 17:00:00";2.4;2000;3
3495;"2023-09-12 17:00:01";0.1;2000;3
3496;"2023-09-12 17:00:02";11.1;2000;3
3497;"2023-09-12 17:00:03";6.7;2000;3
3498;"2023-09-12 17:00:04";1.2;2000;3
3499;"2023-09-12 17:00:05";6.9;2000;3
3500;"2023-09-12 17:00:06";5.3;2000;3
3501;"2023-09-12 17:00:07";5.0;2000;3
3502;"2023-09-12 17:00:08";8.7;2000;3
3503;"2023-09-12 17:00:09";6.5;2000;3
3504;"2023-09-12 17:00:10";2.6;2000;3
3505;"2023-09-12 17:00:11";1.1;2000;3
3506;"2023-09-12 17:00:12";1.8;2000;3
3507;"2023-09-12 17:00:13";0.7;2000;3
3508;"2023-09-12 17:00:14";1.7;2000;3
3509;"2023-09-12 17:00:15";4.7;2000;3
3510;"2023-09-12 17:00:16";6.4;2000;3
3511;"2023-09-12 17:00:17";4.5;2000;3
3512;"2023-09-12 17:00:18";4.9;2000;3
3513;"2023-09-12 17:00:19";2.6;2000;3
3514;"2023-09-12 17:00:20";0.7;2000;3
3515;"2023-09-12 17:00:21";0.7;2000;3
3516;"2023-09-12 17:00:22";1.1;2000;3
3517;"2023-09-12 17:00:23";1.4;2000;3
3518;"2023-09-12 17:00:24";0.5;2000;3
3519;"2023-09-12 17:00:25";12.8;2000;3
3520;"2023-09-12 17:00:27";5.7;2000;3
3521;"2023-09-12 17:00:28";4.0;2000;3
3522;"2023-09-12 17:00:29";4.5;2000;3
3523;"2023-09-12 17:00:30";2.8;2000;3
3524;"2023-09-12 17:00:31";0.9;2000;3
3525;"2023-09-12 17:00:32";1.1;2000;3
